y,U_0,U_1,U_2
1.18577,16.6263,-3.07597,6.68144e-23
1.18944,16.6927,-3.091,6.63711e-23
1.1932,16.7609,-3.10629,-3.85132e-20
1.19705,16.8312,-3.12185,-1.15728e-19
1.201,16.9034,-3.13769,3.9087e-20
1.20505,16.9776,-3.15382,7.73711e-20
1.2092,17.054,-3.17025,-3.89354e-20
1.21345,17.1325,-3.187,-3.91091e-20
1.21782,17.2133,-3.20408,7.8669e-20
1.2223,17.2963,-3.2215,7.83521e-20
1.22689,17.3816,-3.23928,-1.18444e-19
1.2316,17.4693,-3.25744,4.08862e-22
1.23645,17.5598,-3.27604,-3.8246e-22
1.24144,17.6532,-3.29514,-1.19795e-19
1.24659,17.7496,-3.31476,4.03912e-20
1.25189,17.8491,-3.33491,8.03789e-20
1.25736,17.9518,-3.35562,4.03855e-20
1.26299,18.0577,-3.37693,-4.06415e-20
1.26878,18.167,-3.39884,-4.03361e-20
1.27476,18.2797,-3.42141,8.12002e-20
1.28091,18.396,-3.44464,-2.54855e-23
1.28725,18.5158,-3.46859,-8.12736e-20
1.29378,18.6395,-3.49328,-4.07274e-20
1.3005,18.767,-3.51874,-4.05102e-20
1.30742,18.8985,-3.54502,8.0899e-20
1.31455,19.034,-3.57215,1.6182e-19
1.3219,19.1738,-3.60017,-8.03548e-20
1.32946,19.318,-3.62913,-1.60896e-19
1.33724,19.4666,-3.65907,7.96924e-20
1.34525,19.62,-3.69004,1.19873e-19
1.35351,19.7781,-3.72207,-3.95357e-20
1.362,19.9412,-3.75522,-2.81105e-22
1.37074,20.1094,-3.78954,2.43812e-22
1.37974,20.283,-3.82507,-2.73504e-22
1.389,20.462,-3.86188,-7.67498e-20
1.39853,20.6469,-3.89999,-3.90976e-20
1.40834,20.8376,-3.93948,1.14346e-19
1.41843,21.0345,-3.98039,3.79047e-20
1.42882,21.2378,-4.02277,-3.72417e-20
1.4395,21.4478,-4.06668,-3.72358e-20
1.45049,21.6646,-4.11217,3.65082e-20
1.46179,21.8887,-4.15929,3.69491e-22
1.47342,22.1202,-4.20809,-3.85574e-22
1.48538,22.3595,-4.25862,-7.03334e-20
1.49767,22.6069,-4.31093,-3.61385e-20
1.51032,22.8627,-4.36507,6.9945e-20
1.52332,23.1272,-4.42109,3.41811e-20
1.53668,23.4009,-4.47902,3.87529e-22
1.55042,23.6841,-4.53892,-3.91038e-22
1.56454,23.9772,-4.60081,3.34009e-20
1.57905,24.2806,-4.66474,-6.5289e-20
1.59396,24.5947,-4.73074,-3.30108e-20
1.60928,24.9199,-4.79883,3.22767e-20
1.62502,25.2568,-4.86903,3.15592e-20
1.64119,25.6057,-4.94137,3.38365e-22
1.65779,25.9672,-5.01586,-6.21187e-20
1.67485,26.3417,-5.09249,-3.08947e-20
1.69236,26.7298,-5.17127,6.05805e-20
1.71033,27.1318,-5.25217,9.05748e-20
